sector,context,cadence,time_spacecraft_btjd,quaternion_rows,finite_fom_rows,minimum_fom,finite_guide_count_rows,minimum_guides_used
29,8,3813180,2110.1350929927385,10,10,236.0,10,199.0
29,8,3813181,2110.1353244741194,10,10,252.0,10,200.0
29,8,3813182,2110.1355559555004,10,10,252.0,10,200.0
29,8,3813183,2110.135787436881,10,10,252.0,10,200.0
29,8,3813184,2110.1360189182615,10,10,252.0,10,200.0
29,8,3813185,2110.1362503996415,10,10,236.0,10,199.0
29,8,3813186,2110.1364818810216,10,10,236.0,10,199.0
29,8,3813187,2110.1367133624026,10,10,252.0,10,200.0
29,8,3813188,2110.1369448437836,10,10,252.0,10,200.0
29,8,3813189,2110.1371763251645,10,10,236.0,10,199.0
29,8,3813190,2110.137407806545,10,10,252.0,10,200.0
29,8,3813191,2110.1376392879256,10,10,236.0,10,199.0
29,8,3813192,2110.1378707693057,10,10,252.0,10,200.0
29,8,3813193,2110.1381022506857,10,10,236.0,10,199.0
29,8,3813194,2110.1383337320667,10,10,252.0,10,200.0
29,8,3813195,2110.1385652134477,10,10,252.0,10,200.0
29,8,3813196,2110.138796694828,10,10,252.0,10,200.0
29,8,3813197,2110.1390281762087,10,10,236.0,10,199.0
29,8,3813198,2110.139259657589,10,10,252.0,10,200.0
29,8,3813199,2110.139491138969,10,10,236.0,10,199.0
29,8,3813200,2110.13972262035,10,10,252.0,10,200.0
29,8,3813201,2110.139954101731,10,10,252.0,10,200.0
29,8,3813202,2110.1401855831114,10,10,252.0,10,200.0
29,8,3813203,2110.140417064492,10,10,236.0,10,199.0
29,8,3813204,2110.140648545873,10,10,252.0,10,200.0
29,8,3813205,2110.140880027253,10,10,236.0,10,199.0
29,8,3813206,2110.141111508633,10,10,252.0,10,200.0
29,8,3813207,2110.141342990014,10,10,252.0,10,200.0
29,8,3813208,2110.1415744713945,10,10,236.0,10,199.0
29,8,3813209,2110.141805952775,10,10,252.0,10,200.0
29,8,3813210,2110.142037434156,10,10,236.0,10,199.0
29,8,3813211,2110.142268915537,10,10,252.0,10,200.0
29,8,3813212,2110.142500396917,10,10,236.0,10,199.0
29,8,3813213,2110.142731878297,10,10,236.0,10,199.0
29,8,3813214,2110.1429633596777,10,10,236.0,10,199.0
29,8,3813215,2110.143194841058,10,10,252.0,10,200.0
29,8,3813216,2110.143426322439,10,10,252.0,10,200.0
29,8,3813217,2110.14365780382,10,10,252.0,10,200.0
29,8,3813218,2110.1438892852007,10,10,252.0,10,200.0
29,8,3813219,2110.1441207665807,10,10,252.0,10,200.0
29,8,3813220,2110.144352247961,10,10,252.0,10,200.0
29,8,3813221,2110.144583729342,10,10,252.0,10,200.0
29,8,3813222,2110.1448152107223,10,10,252.0,10,200.0
29,8,3813223,2110.1450466921033,10,10,252.0,10,200.0
29,8,3813224,2110.1452781734843,10,10,252.0,10,200.0
29,8,3813225,2110.1455096548643,10,10,252.0,10,200.0
29,8,3813226,2110.1457411362444,10,10,252.0,10,200.0
29,8,3813227,2110.145972617625,10,10,236.0,10,199.0
29,8,3813228,2110.1462040990054,10,10,252.0,10,200.0
29,8,3813229,2110.1464355803864,10,10,252.0,10,200.0
29,8,3813230,2110.1466670617665,10,10,252.0,10,200.0
29,8,3813231,2110.1468985431466,10,10,252.0,10,200.0
29,8,3813232,2110.1471300245266,10,10,252.0,10,200.0
29,8,3813233,2110.1473615059067,10,10,236.0,10,199.0
29,8,3813234,2110.1475929872877,10,10,252.0,10,200.0
29,8,3813235,2110.147824468668,10,10,252.0,10,200.0
29,8,3813236,2110.1480559500487,10,10,252.0,10,200.0
29,8,3813237,2110.1482874314297,10,10,252.0,10,200.0
29,8,3813238,2110.1485189128107,10,10,252.0,10,200.0
29,8,3813239,2110.1487503941908,10,10,252.0,10,200.0
29,8,3813240,2110.148981875571,10,10,236.0,10,199.0
29,8,3813241,2110.1492133569513,10,10,252.0,10,200.0
29,8,3813242,2110.149444838332,10,10,252.0,10,200.0
29,8,3813243,2110.149676319713,10,10,236.0,10,199.0
29,8,3813244,2110.149907801094,10,10,252.0,10,200.0
29,8,3813245,2110.1501392824744,10,10,252.0,10,200.0
29,8,3813246,2110.1503707638544,10,10,252.0,10,200.0
29,8,3813247,2110.1506022452345,10,10,252.0,10,200.0
29,8,3813248,2110.150833726615,10,10,252.0,10,200.0
29,8,3813249,2110.151065207996,10,10,236.0,10,199.0
29,8,3813250,2110.151296689377,10,10,252.0,10,200.0
29,8,3813251,2110.1515281707575,10,10,252.0,10,200.0
29,8,3813252,2110.1517596521376,10,10,236.0,10,199.0
29,8,3813253,2110.1519911335176,10,10,252.0,10,200.0
29,8,3813254,2110.152222614898,10,10,236.0,10,199.0
29,8,3813255,2110.152454096279,10,10,252.0,10,200.0
29,8,3813256,2110.15268557766,10,10,236.0,10,199.0
29,8,3813257,2110.152917059041,10,10,252.0,10,200.0
29,8,3813258,2110.1531485404216,10,10,236.0,10,199.0
29,8,3813259,2110.1533800218017,10,10,236.0,10,199.0
29,8,3813260,2110.1536115031818,10,10,236.0,10,199.0
29,8,3813261,2110.1538429845623,10,10,252.0,10,200.0
29,8,3813262,2110.1540744659433,10,10,236.0,10,199.0
29,8,3813263,2110.1543059473242,10,10,252.0,10,200.0
29,8,3813264,2110.1545374287048,10,10,236.0,10,199.0
29,8,3813265,2110.1547689100853,10,10,252.0,10,200.0
29,8,3813266,2110.1550003914654,10,10,252.0,10,200.0
29,8,3813267,2110.1552318728454,10,10,236.0,10,199.0
29,8,3813268,2110.1554633542264,10,10,236.0,10,199.0
29,8,3813269,2110.1556948356074,10,10,236.0,10,199.0
29,8,3813270,2110.155926316988,10,10,252.0,10,200.0
29,8,3813271,2110.1561577983684,10,10,252.0,10,200.0
29,8,3813272,2110.1563892797485,10,10,236.0,10,199.0
29,8,3813273,2110.1566207611286,10,10,236.0,10,199.0
29,8,3813274,2110.1568522425096,10,10,236.0,10,199.0
29,8,3813275,2110.1570837238905,10,10,252.0,10,200.0
29,8,3813276,2110.157315205271,10,10,252.0,10,200.0
29,8,3813277,2110.1575466866516,10,10,236.0,10,199.0
29,8,3813278,2110.1577781680326,10,10,252.0,10,200.0
29,8,3813279,2110.1580096494126,10,10,252.0,10,200.0
29,8,3813280,2110.1582411307927,10,10,252.0,10,200.0
29,8,3813281,2110.1584726121737,10,10,252.0,10,200.0
29,8,3813282,2110.158704093554,10,10,252.0,10,200.0
29,8,3813283,2110.1589355749347,10,10,252.0,10,200.0
29,8,3813284,2110.1591670563157,10,10,252.0,10,200.0
29,8,3813285,2110.1593985376967,10,10,236.0,10,199.0
29,8,3813286,2110.1596300190768,10,10,252.0,10,200.0
29,8,3813287,2110.159861500457,10,10,252.0,10,200.0
29,8,3813288,2110.1600929818374,10,10,252.0,10,200.0
29,8,3813289,2110.1603244632183,10,10,252.0,10,200.0
29,8,3813290,2110.160555944599,10,10,252.0,10,200.0
29,8,3813291,2110.160787425979,10,10,252.0,10,200.0
29,8,3813292,2110.161018907359,10,10,236.0,10,199.0
29,8,3813293,2110.161250388739,10,10,236.0,10,199.0
29,8,3813294,2110.161481870119,10,10,252.0,10,200.0
29,8,3813295,2110.1617133515,10,10,252.0,10,200.0
29,8,3813296,2110.161944832881,10,10,236.0,10,199.0
29,8,3813297,2110.1621763142616,10,10,252.0,10,200.0
29,8,3813298,2110.162407795642,10,10,252.0,10,200.0
29,8,3813299,2110.162639277022,10,10,236.0,10,199.0
29,8,3813300,2110.1628707584023,10,10,236.0,10,199.0
29,8,3813301,2110.1631022397833,10,10,252.0,10,200.0
29,8,3813302,2110.1633337211642,10,10,252.0,10,200.0
29,8,3813303,2110.1635652025448,10,10,236.0,10,199.0
29,8,3813304,2110.1637966839253,10,10,252.0,10,200.0
29,8,3813305,2110.1640281653063,10,10,252.0,10,200.0
29,8,3813306,2110.1642596466863,10,10,252.0,10,200.0
29,8,3813307,2110.1644911280664,10,10,252.0,10,200.0
29,8,3813308,2110.1647226094474,10,10,236.0,10,199.0
29,8,3813309,2110.164954090828,10,10,252.0,10,200.0
29,8,3813310,2110.1651855722084,10,10,252.0,10,200.0
29,8,3813311,2110.1654170535894,10,10,252.0,10,200.0
29,8,3813312,2110.1656485349704,10,10,236.0,10,199.0
29,8,3813313,2110.1658800163505,10,10,252.0,10,200.0
29,8,3813314,2110.1661114977305,10,10,252.0,10,200.0
29,8,3813315,2110.166342979111,10,10,252.0,10,200.0
29,8,3813316,2110.1665744604916,10,10,252.0,10,200.0
29,8,3813317,2110.1668059418726,10,10,252.0,10,200.0
29,8,3813318,2110.1670374232535,10,10,252.0,10,200.0
29,8,3813319,2110.167268904634,10,10,252.0,10,200.0
29,8,3813320,2110.167500386014,10,10,252.0,10,200.0
29,8,3813321,2110.167731867394,10,10,236.0,10,199.0
29,8,3813322,2110.1679633487747,10,10,252.0,10,200.0
29,8,3813323,2110.1681948301557,10,10,236.0,10,199.0
29,8,3813324,2110.1684263115367,10,10,252.0,10,200.0
29,8,3813325,2110.168657792917,10,10,252.0,10,200.0
29,8,3813326,2110.1688892742977,10,10,252.0,10,200.0
29,8,3813327,2110.169120755678,10,10,252.0,10,200.0
29,8,3813328,2110.1693522370583,10,10,252.0,10,200.0
29,8,3813329,2110.169583718439,10,10,252.0,10,200.0
29,8,3813330,2110.16981519982,10,10,252.0,10,200.0
29,8,3813331,2110.170046681201,10,10,252.0,10,200.0
29,8,3813332,2110.1702781625813,10,10,252.0,10,200.0
29,8,3813333,2110.1705096439614,10,10,252.0,10,200.0
29,8,3813334,2110.1707411253415,10,10,252.0,10,200.0
29,8,3813335,2110.170972606722,10,10,252.0,10,200.0
29,8,3813336,2110.171204088103,10,10,252.0,10,200.0
29,8,3813337,2110.171435569484,10,10,252.0,10,200.0
29,8,3813338,2110.1716670508645,10,10,236.0,10,199.0
29,8,3813339,2110.171898532245,10,10,252.0,10,200.0
29,8,3813340,2110.172130013625,10,10,236.0,10,199.0
29,8,3813341,2110.172361495005,10,10,252.0,10,200.0
29,8,3813342,2110.172592976386,10,10,236.0,10,199.0
29,8,3813343,2110.172824457767,10,10,236.0,10,199.0
29,8,3813344,2110.1730559391476,10,10,252.0,10,200.0
29,8,3813345,2110.173287420528,10,10,252.0,10,200.0
29,8,3813346,2110.173518901908,10,10,252.0,10,200.0
29,8,3813347,2110.1737503832883,10,10,252.0,10,200.0
29,8,3813348,2110.1739818646693,10,10,252.0,10,200.0
29,8,3813349,2110.1742133460502,10,10,252.0,10,200.0
29,8,3813350,2110.1744448274308,10,10,236.0,10,199.0
29,8,3813351,2110.1746763088113,10,10,252.0,10,200.0
29,8,3813352,2110.1749077901923,10,10,252.0,10,200.0
29,8,3813353,2110.1751392715714,10,10,236.0,10,199.0
29,8,3813354,2110.175370752951,10,10,252.0,10,200.0
29,8,3813355,2110.1756022343316,10,10,236.0,10,199.0
29,8,3813356,2110.1758337157125,10,10,252.0,10,200.0
29,8,3813357,2110.1760651970935,10,10,252.0,10,200.0
29,8,3813358,2110.176296678474,10,10,236.0,10,199.0
29,8,3813359,2110.1765281598546,10,10,252.0,10,200.0
29,8,3813360,2110.1767596412346,10,10,236.0,10,199.0
29,8,3813361,2110.176991122615,10,10,252.0,10,200.0
29,8,3813362,2110.1772226039957,10,10,252.0,10,200.0
29,8,3813363,2110.1774540853767,10,10,252.0,10,200.0
29,8,3813364,2110.1776855667576,10,10,252.0,10,200.0
29,8,3813365,2110.177917048138,10,10,252.0,10,200.0
29,8,3813366,2110.1781485295187,10,10,236.0,10,199.0
29,8,3813367,2110.1783800108988,10,10,236.0,10,199.0
29,8,3813368,2110.178611492279,10,10,252.0,10,200.0
29,8,3813369,2110.17884297366,10,10,252.0,10,200.0
29,8,3813370,2110.179074455041,10,10,236.0,10,199.0
29,8,3813371,2110.1793059364213,10,10,252.0,10,200.0
29,8,3813372,2110.179537417802,10,10,252.0,10,200.0
29,8,3813373,2110.179768899182,10,10,252.0,10,200.0
29,8,3813374,2110.180000380562,10,10,236.0,10,199.0
29,8,3813375,2110.180231861943,10,10,236.0,10,199.0
29,8,3813376,2110.180463343324,10,10,252.0,10,200.0
29,8,3813377,2110.1806948247045,10,10,236.0,10,199.0
29,8,3813378,2110.180926306085,10,10,252.0,10,200.0
29,8,3813379,2110.181157787466,10,10,252.0,10,200.0
29,8,3813380,2110.181389268846,10,10,252.0,10,200.0
29,8,3813381,2110.181620750226,10,10,252.0,10,200.0
29,8,3813382,2110.181852231607,10,10,236.0,10,199.0
29,8,3813383,2110.1820837129876,10,10,252.0,10,200.0
29,8,3813384,2110.182315194368,10,10,252.0,10,200.0
29,8,3813385,2110.182546675749,10,10,236.0,10,199.0
29,8,3813386,2110.18277815713,10,10,252.0,10,200.0
29,8,3813387,2110.18300963851,10,10,236.0,10,199.0
29,8,3813388,2110.18324111989,10,10,252.0,10,200.0
29,8,3813389,2110.1834726012708,10,10,252.0,10,200.0
29,8,3813390,2110.1837040826513,10,10,252.0,10,200.0
29,8,3813391,2110.1839355640323,10,10,252.0,10,200.0
29,8,3813392,2110.1841670454132,10,10,252.0,10,200.0
29,8,3813393,2110.1843985267938,10,10,252.0,10,200.0
29,8,3813394,2110.184630008174,10,10,252.0,10,200.0
29,8,3813395,2110.184861489554,10,10,252.0,10,200.0
29,8,3813396,2110.185092970935,10,10,252.0,10,200.0
29,8,3813397,2110.1853244523154,10,10,236.0,10,199.0
29,8,3813398,2110.1855559336964,10,10,252.0,10,200.0
29,8,3813399,2110.1857874150774,10,10,236.0,10,199.0
29,8,3813400,2110.1860188964574,10,10,252.0,10,200.0
29,8,3813401,2110.1862503778375,10,10,252.0,10,200.0
29,8,3813402,2110.186481859218,10,10,252.0,10,200.0
29,8,3813403,2110.1867133405985,10,10,252.0,10,200.0
29,8,3813404,2110.1869448219795,10,10,252.0,10,200.0
29,8,3813405,2110.1871763033605,10,10,252.0,10,200.0
29,8,3813406,2110.187407784741,10,10,252.0,10,200.0
29,8,3813407,2110.187639266121,10,10,252.0,10,200.0
29,8,3813408,2110.187870747501,10,10,236.0,10,199.0
29,8,3813409,2110.1881022288817,10,10,252.0,10,200.0
29,8,3813410,2110.1883337102627,10,10,252.0,10,200.0
29,8,3813411,2110.1885651916436,10,10,252.0,10,200.0
29,8,3813412,2110.188796673024,10,10,236.0,10,199.0
29,8,3813413,2110.1890281544047,10,10,252.0,10,200.0
29,8,3813414,2110.1892596357843,10,10,252.0,10,200.0
29,8,3813415,2110.189491117164,10,10,252.0,10,200.0
29,8,3813416,2110.1897225985444,10,10,252.0,10,200.0
29,8,3813417,2110.189954079925,10,10,252.0,10,200.0
29,8,3813418,2110.190185561306,10,10,252.0,10,200.0
29,8,3813419,2110.190417042687,10,10,236.0,10,199.0
29,8,3813420,2110.190648524067,10,10,252.0,10,200.0
29,8,3813421,2110.190880005447,10,10,252.0,10,200.0
29,8,3813422,2110.1911114868276,10,10,252.0,10,200.0
29,8,3813423,2110.191342968208,10,10,252.0,10,200.0
29,8,3813424,2110.191574449589,10,10,252.0,10,200.0
29,8,3813425,2110.19180593097,10,10,252.0,10,200.0
29,8,3813426,2110.1920374123506,10,10,236.0,10,198.0
29,8,3813427,2110.1922688937307,10,10,252.0,10,200.0
29,8,3813428,2110.1925003751107,10,10,252.0,10,200.0
29,8,3813429,2110.1927318564913,10,10,252.0,10,200.0
29,8,3813430,2110.1929633378722,10,10,252.0,10,200.0
29,8,3813431,2110.193194819253,10,10,252.0,10,200.0
29,8,3813432,2110.193426300634,10,10,252.0,10,200.0
29,8,3813433,2110.1936577820147,10,10,236.0,10,199.0
29,8,3813434,2110.193889263395,10,10,236.0,10,199.0
29,8,3813435,2110.194120744775,10,10,236.0,10,199.0
29,8,3813436,2110.1943522261554,10,10,252.0,10,200.0
29,8,3813437,2110.1945837075364,10,10,236.0,10,199.0
29,8,3813438,2110.1948151889173,10,10,252.0,10,200.0
29,8,3813439,2110.195046670298,10,10,252.0,10,200.0
29,8,3813440,2110.1952781516784,10,10,252.0,10,200.0
29,8,3813441,2110.1955096330585,10,10,252.0,10,200.0
29,8,3813442,2110.1957411144385,10,10,236.0,10,199.0
29,8,3813443,2110.1959725958195,10,10,236.0,10,199.0
29,8,3813444,2110.1962040772005,10,10,252.0,10,200.0
29,8,3813445,2110.196435558581,10,10,252.0,10,200.0
29,8,3813446,2110.1966670399615,10,10,252.0,10,200.0
29,8,3813447,2110.1968985213416,10,10,252.0,10,200.0
29,8,3813448,2110.1971300027217,10,10,252.0,10,200.0
29,8,3813449,2110.1973614841027,10,10,252.0,10,200.0
29,8,3813450,2110.1975929654836,10,10,252.0,10,200.0
29,8,3813451,2110.197824446864,10,10,252.0,10,200.0
29,8,3813452,2110.1980559282447,10,10,252.0,10,200.0
29,8,3813453,2110.1982874096257,10,10,252.0,10,200.0
29,8,3813454,2110.1985188910057,10,10,236.0,10,199.0
29,8,3813455,2110.198750372386,10,10,252.0,10,200.0
29,8,3813456,2110.198981853767,10,10,252.0,10,200.0
29,8,3813457,2110.1992133351473,10,10,252.0,10,200.0
29,8,3813458,2110.199444816528,10,10,252.0,10,200.0
29,8,3813459,2110.199676297909,10,10,236.0,10,199.0
29,8,3813460,2110.19990777929,10,10,252.0,10,200.0
29,8,3813461,2110.20013926067,10,10,236.0,10,198.0
29,8,3813462,2110.20037074205,10,10,252.0,10,200.0
29,8,3813463,2110.2006022234305,10,10,252.0,10,200.0
29,8,3813464,2110.2008337048114,10,10,252.0,10,200.0
29,8,3813465,2110.201065186192,10,10,252.0,10,200.0
29,8,3813466,2110.201296667573,10,10,236.0,10,199.0
29,8,3813467,2110.201528148954,10,10,252.0,10,200.0
29,8,3813468,2110.201759630334,10,10,252.0,10,200.0
29,8,3813469,2110.201991111714,10,10,236.0,10,199.0
29,8,3813470,2110.2022225930946,10,10,252.0,10,200.0
29,8,3813471,2110.202454074475,10,10,252.0,10,200.0
29,8,3813472,2110.202685555856,10,10,252.0,10,200.0
29,8,3813473,2110.202917037237,10,10,236.0,10,199.0
29,9,3825711,2113.0357861722223,10,10,252.0,10,200.0
29,9,3825712,2113.0360176536033,10,10,252.0,10,200.0
29,9,3825713,2113.036249134984,10,10,252.0,10,200.0
29,9,3825714,2113.0364806163643,10,10,252.0,10,200.0
29,9,3825715,2113.0367120977453,10,10,252.0,10,200.0
29,9,3825716,2113.0369435791263,10,10,252.0,10,200.0
29,9,3825717,2113.0371750605063,10,10,236.0,10,199.0
29,9,3825718,2113.0374065418864,10,10,236.0,10,199.0
29,9,3825719,2113.037638023267,10,10,252.0,10,200.0
29,9,3825720,2113.037869504647,10,10,252.0,10,200.0
29,9,3825721,2113.038100986027,10,10,252.0,10,200.0
29,9,3825722,2113.0383324674076,10,10,236.0,10,199.0
29,9,3825723,2113.0385639487886,10,10,236.0,10,199.0
29,9,3825724,2113.0387954301686,10,10,252.0,10,200.0
29,9,3825725,2113.0390269115487,10,10,252.0,10,200.0
29,9,3825726,2113.0392583929297,10,10,252.0,10,200.0
29,9,3825727,2113.03948987431,10,10,236.0,10,199.0
29,9,3825728,2113.0397213556907,10,10,236.0,10,199.0
29,9,3825729,2113.0399528370717,10,10,252.0,10,200.0
29,9,3825730,2113.040184318452,10,10,236.0,10,199.0
29,9,3825731,2113.040415799832,10,10,252.0,10,200.0
29,9,3825732,2113.040647281213,10,10,252.0,10,200.0
29,9,3825733,2113.0408787625934,10,10,252.0,10,200.0
29,9,3825734,2113.041110243974,10,10,236.0,10,199.0
29,9,3825735,2113.041341725355,10,10,252.0,10,200.0
29,9,3825736,2113.041573206736,10,10,252.0,10,200.0
29,9,3825737,2113.041804688116,10,10,236.0,10,199.0
29,9,3825738,2113.042036169496,10,10,252.0,10,200.0
29,9,3825739,2113.042267650877,10,10,252.0,10,200.0
29,9,3825740,2113.0424991322575,10,10,252.0,10,200.0
29,9,3825741,2113.042730613638,10,10,236.0,10,199.0
29,9,3825742,2113.042962095019,10,10,252.0,10,200.0
29,9,3825743,2113.0431935764,10,10,252.0,10,200.0
29,9,3825744,2113.04342505778,10,10,236.0,10,199.0
29,9,3825745,2113.04365653916,10,10,252.0,10,200.0
29,9,3825746,2113.0438880205406,10,10,252.0,10,200.0
29,9,3825747,2113.044119501921,10,10,236.0,10,199.0
29,9,3825748,2113.044350983302,10,10,252.0,10,200.0
29,9,3825749,2113.044582464683,10,10,252.0,10,200.0
29,9,3825750,2113.044813946063,10,10,252.0,10,200.0
29,9,3825751,2113.0450454274433,10,10,252.0,10,200.0
29,9,3825752,2113.045276908824,10,10,236.0,10,199.0
29,9,3825753,2113.0455083902043,10,10,252.0,10,200.0
29,9,3825754,2113.0457398715853,10,10,252.0,10,200.0
29,9,3825755,2113.0459713529663,10,10,252.0,10,200.0
29,9,3825756,2113.046202834347,10,10,252.0,10,200.0
29,9,3825757,2113.046434315727,10,10,252.0,10,200.0
29,9,3825758,2113.046665797107,10,10,252.0,10,200.0
29,9,3825759,2113.0468972784874,10,10,236.0,10,199.0
29,9,3825760,2113.0471287598684,10,10,252.0,10,200.0
29,9,3825761,2113.0473602412494,10,10,252.0,10,200.0
29,9,3825762,2113.04759172263,10,10,252.0,10,200.0
29,9,3825763,2113.0478232040105,10,10,252.0,10,200.0
29,9,3825764,2113.0480546853905,10,10,236.0,10,199.0
29,9,3825765,2113.0482861667706,10,10,236.0,10,199.0
29,9,3825766,2113.0485176481516,10,10,236.0,10,199.0
29,9,3825767,2113.0487491295326,10,10,252.0,10,200.0
29,9,3825768,2113.048980610913,10,10,252.0,10,200.0
29,9,3825769,2113.049212092294,10,10,252.0,10,200.0
29,9,3825770,2113.0494435736746,10,10,236.0,10,199.0
29,9,3825771,2113.0496750550546,10,10,252.0,10,200.0
29,9,3825772,2113.0499065364347,10,10,252.0,10,200.0
29,9,3825773,2113.0501380178157,10,10,252.0,10,200.0
29,9,3825774,2113.0503694991967,10,10,252.0,10,200.0
29,9,3825775,2113.050600980577,10,10,252.0,10,200.0
29,9,3825776,2113.0508324619577,10,10,252.0,10,200.0
29,9,3825777,2113.051063943338,10,10,236.0,10,199.0
29,9,3825778,2113.051295424718,10,10,252.0,10,200.0
29,9,3825779,2113.051526906099,10,10,236.0,10,199.0
29,9,3825780,2113.05175838748,10,10,252.0,10,200.0
29,9,3825781,2113.0519898688603,10,10,252.0,10,200.0
29,9,3825782,2113.052221350241,10,10,252.0,10,200.0
29,9,3825783,2113.052452831622,10,10,252.0,10,200.0
29,9,3825784,2113.052684313002,10,10,252.0,10,200.0
29,9,3825785,2113.052915794382,10,10,252.0,10,200.0
29,9,3825786,2113.053147275763,10,10,252.0,10,200.0
29,9,3825787,2113.0533787571435,10,10,252.0,10,200.0
29,9,3825788,2113.053610238524,10,10,252.0,10,200.0
29,9,3825789,2113.053841719905,10,10,252.0,10,200.0
29,9,3825790,2113.054073201286,10,10,236.0,10,199.0
29,9,3825791,2113.054304682666,10,10,252.0,10,200.0
29,9,3825792,2113.054536164046,10,10,252.0,10,200.0
29,9,3825793,2113.054767645426,10,10,252.0,10,200.0
29,9,3825794,2113.0549991268063,10,10,236.0,10,199.0
29,9,3825795,2113.055230608187,10,10,236.0,10,199.0
29,9,3825796,2113.0554620895673,10,10,252.0,10,200.0
29,9,3825797,2113.0556935709483,10,10,252.0,10,200.0
29,9,3825798,2113.0559250523283,10,10,236.0,10,199.0
29,9,3825799,2113.0561565337084,10,10,252.0,10,200.0
29,9,3825800,2113.0563880150894,10,10,236.0,10,199.0
29,9,3825801,2113.05661949647,10,10,252.0,10,200.0
29,9,3825802,2113.0568509778504,10,10,236.0,10,199.0
29,9,3825803,2113.0570824592314,10,10,252.0,10,200.0
29,9,3825804,2113.0573139406115,10,10,252.0,10,200.0
29,9,3825805,2113.0575454219916,10,10,252.0,10,200.0
29,9,3825806,2113.0577769033725,10,10,252.0,10,200.0
29,9,3825807,2113.0580083847535,10,10,236.0,10,199.0
29,9,3825808,2113.058239866134,10,10,252.0,10,200.0
29,9,3825809,2113.0584713475146,10,10,252.0,10,200.0
29,9,3825810,2113.0587028288955,10,10,252.0,10,200.0
29,9,3825811,2113.0589343102756,10,10,236.0,10,199.0
29,9,3825812,2113.0591657916557,10,10,252.0,10,200.0
29,9,3825813,2113.0593972730367,10,10,252.0,10,200.0
29,9,3825814,2113.059628754417,10,10,236.0,10,199.0
29,9,3825815,2113.0598602357977,10,10,252.0,10,200.0
29,9,3825816,2113.0600917171787,10,10,236.0,10,199.0
29,9,3825817,2113.0603231985597,10,10,252.0,10,200.0
29,9,3825818,2113.0605546799397,10,10,252.0,10,200.0
29,9,3825819,2113.06078616132,10,10,252.0,10,200.0
29,9,3825820,2113.0610176427003,10,10,252.0,10,200.0
29,9,3825821,2113.061249124081,10,10,236.0,10,199.0
29,9,3825822,2113.061480605462,10,10,236.0,10,199.0
29,9,3825823,2113.061712086843,10,10,252.0,10,200.0
29,9,3825824,2113.061943568223,10,10,252.0,10,200.0
29,9,3825825,2113.062175049603,10,10,236.0,10,199.0
29,9,3825826,2113.0624065309835,10,10,252.0,10,200.0
29,9,3825827,2113.062638012364,10,10,252.0,10,200.0
29,9,3825828,2113.062869493745,10,10,252.0,10,200.0
29,9,3825829,2113.063100975126,10,10,236.0,10,199.0
29,9,3825830,2113.0633324565065,10,10,252.0,10,200.0
29,9,3825831,2113.0635639378866,10,10,236.0,10,199.0
29,9,3825832,2113.0637954192666,10,10,252.0,10,200.0
29,9,3825833,2113.064026900647,10,10,252.0,10,200.0
29,9,3825834,2113.064258382028,10,10,252.0,10,200.0
29,9,3825835,2113.064489863409,10,10,252.0,10,200.0
29,9,3825836,2113.0647213447896,10,10,252.0,10,200.0
29,9,3825837,2113.0649528261706,10,10,236.0,10,199.0
29,9,3825838,2113.0651843075507,10,10,252.0,10,200.0
29,9,3825839,2113.0654157889307,10,10,236.0,10,199.0
29,9,3825840,2113.0656472703113,10,10,236.0,10,199.0
29,9,3825841,2113.0658787516923,10,10,252.0,10,200.0
29,9,3825842,2113.0661102330732,10,10,252.0,10,200.0
29,9,3825843,2113.0663417144538,10,10,252.0,10,200.0
29,9,3825844,2113.0665731958343,10,10,236.0,10,199.0
29,9,3825845,2113.0668046772143,10,10,252.0,10,200.0
29,9,3825846,2113.0670361585944,10,10,236.0,10,199.0
29,9,3825847,2113.0672676399754,10,10,252.0,10,200.0
29,9,3825848,2113.0674991213564,10,10,252.0,10,200.0
29,9,3825849,2113.067730602737,10,10,236.0,10,199.0
29,9,3825850,2113.0679620841174,10,10,252.0,10,200.0
29,9,3825851,2113.0681935654975,10,10,252.0,10,200.0
29,9,3825852,2113.0684250468776,10,10,252.0,10,200.0
29,9,3825853,2113.0686565282585,10,10,252.0,10,200.0
29,9,3825854,2113.0688880096395,10,10,252.0,10,200.0
29,9,3825855,2113.06911949102,10,10,236.0,10,199.0
29,9,3825856,2113.0693509724006,10,10,236.0,10,199.0
29,9,3825857,2113.0695824537815,10,10,236.0,10,199.0
29,9,3825858,2113.0698139351616,10,10,236.0,10,199.0
29,9,3825859,2113.0700454165417,10,10,252.0,10,200.0
29,9,3825860,2113.0702768979227,10,10,252.0,10,200.0
29,9,3825861,2113.070508379303,10,10,252.0,10,200.0
29,9,3825862,2113.0707398606837,10,10,252.0,10,200.0
29,9,3825863,2113.0709713420647,10,10,236.0,10,199.0
29,9,3825864,2113.0712028234457,10,10,252.0,10,200.0
29,9,3825865,2113.0714343048257,10,10,236.0,10,199.0
29,9,3825866,2113.071665786206,10,10,252.0,10,200.0
29,9,3825867,2113.071897267586,10,10,236.0,10,199.0
29,9,3825868,2113.072128748966,10,10,252.0,10,200.0
29,9,3825869,2113.0723602303465,10,10,252.0,10,200.0
29,9,3825870,2113.072591711727,10,10,236.0,10,199.0
29,9,3825871,2113.072823193108,10,10,236.0,10,199.0
