best_free_drift_hz_s,best_free_frequency_mhz,best_free_snr,best_stationary_frequency_mhz,best_stationary_offset_from_prediction_hz,best_stationary_snr,candidate_ordinal,candidate_track_snr,epoch,kind,predicted_drift_hz_s,predicted_end_mhz,predicted_mid_mhz,predicted_start_mhz,rest_frequency_mhz,scan,width_channels,window_id
-1.3061447348531254,1425.295296125114,8.039915084838867,1425.2951703965664,-86.50824634059973,6.114683151245117,4,5.081470012664795,2,on,0.11617231841028135,1425.2952728141145,1425.2952569048127,1425.2952410056498,1425.3601452335715,epoch2_on,9,m14_1425p0
-1.6020681513432866,1425.2952793613076,8.17042064666748,1425.2952178940177,-78.56124693716993,7.575192928314209,4,4.4726667404174805,2,off,0.11648180847111678,1425.2953124074138,1425.2952964552646,1425.2952805142095,1425.3601452335715,epoch2_off,9,m14_1425p0
0.979608551139844,1425.2952570095658,7.713995933532715,1425.2954246476293,88.64879623615707,6.899868488311768,4,5.171988487243652,3,on,0.11681795183535686,1425.2953519974706,1425.295335998833,1425.2953200122288,1425.3601452335715,epoch3_on,9,m14_1425p0
-0.9387915281756839,1425.295427441597,7.619471073150635,1425.295396707952,21.16415180353215,5.933801174163818,4,3.954580545425415,3,off,0.11718024609620448,1425.2953915925023,1425.2953755438002,1425.2953595080628,1425.3601452335715,epoch3_off,9,m14_1425p0
1.8367660333872076,1425.2951089292765,8.0324125289917,1425.2950586378574,-77.6171759753197,6.147383689880371,5,6.096005439758301,1,on,0.03552226235946956,1425.2951411220415,1425.2951362550334,1425.2951313958981,1425.3288304433227,epoch1_on,9,m14_1425p0
-1.2653277118889652,1425.295053049922,8.038512229919434,1425.2951284870505,-19.77891497517703,5.885565757751465,5,4.872793197631836,1,off,0.035763637684560264,1425.2951531664967,1425.2951482659655,1425.2951433742637,1425.3288304433227,epoch1_off,9,m14_1425p0
-2.000034125243848,1425.2950754016638,7.840389251708984,1425.2951703965664,10.033685612143017,6.114683151245117,5,4.968456268310547,2,on,0.036032521650247375,1425.2951653006983,1425.2951603628808,1425.2951554348438,1425.3288304433227,epoch2_on,9,m14_1425p0
-1.3877787807814457,1425.2952625975013,8.110475540161133,1425.2952178940177,45.2299948392465,7.575192928314209,5,4.245369911193848,2,off,0.03633155998885416,1425.2951776432565,1425.2951726640229,1425.295167695524,1425.3288304433227,epoch2_off,9,m14_1425p0
0.979608551139844,1425.2952570095658,7.713995933532715,1425.2950893715024,-95.6633905389026,5.452534198760986,5,5.301121711730957,3,on,0.03665729730421077,1425.2951900591913,1425.295185034893,1425.2951800222706,1425.3288304433227,epoch3_on,9,m14_1425p0
-0.7449106690959231,1425.2951089292765,8.364253997802734,1425.2951927483082,-4.735505171993282,5.992520809173584,5,5.01824951171875,3,off,0.03700926938904519,1425.2952025567643,1425.2951974838134,1425.2951924234721,1425.3288304433227,epoch3_off,9,m14_1425p0
